CIG,Comp En De Mn Cemig,CIG
CBU,"Community Bank System, Inc.",CBU
MTH,Meritage Homes Corporation,MTH
SBRA,"Sabra Health Care REIT, Inc.",SBRA
NEWR,"New Relic, Inc.",NEWR
ENS,EnerSys,ENS
USO,United States Oil Fund,USO
KRNT,Kornit Digital Ltd.,KRNT
ALRM,"Alarm.com Holdings, Inc.",ALRM
MOR,MorphoSys AG,MOR
CIGI,Colliers International Group In,CIGI
AEIS,"Advanced Energy Industries, Inc",AEIS
SPR,"Spirit Aerosystems Holdings, In",SPR
NG,Novagold Resources Inc.,NG
AAON,"AAON, Inc.",AAON
NJR,NewJersey Resources Corporation,NJR
AIMC,Altra Industrial Motion Corp.,AIMC
ETRN,Equitrans Midstream Corporation,ETRN
NVG,Nuveen AMT-Free Municipal Credi,NVG
EYE,"National Vision Holdings, Inc.",EYE
WK,Workiva Inc.,WK
NSP,"Insperity, Inc.",NSP
DCP,"DCP Midstream,  LP",DCP
IIPR,Innovative Industrial Propertie,IIPR
ASAN,"Asana, Inc.",ASAN
AGI,Alamos Gold Inc.,AGI
VMI,"Valmont Industries, Inc.",VMI
CVET,"Covetrus, Inc.",CVET
JWN,"Nordstrom, Inc.",JWN
SPSC,"SPS Commerce, Inc.",SPSC
STN,Stantec Inc,STN
THC,Tenet Healthcare Corporation,THC
SLQT,"SelectQuote, Inc.",SLQT
WNS,WNS (Holdings) Limited Sponsore,WNS
NCR,NCR Corporation,NCR
DAO,"Youdao, Inc.",DAO
OLN,Olin Corporation,OLN
FOXF,Fox Factory Holding Corp.,FOXF
JBT,John Bean Technologies Corporat,JBT
APPS,"Digital Turbine, Inc.",APPS
UMBF,UMB Financial Corporation,UMBF
BCPC,Balchem Corporation,BCPC
UFPI,"UFP Industries, Inc.",UFPI
NARI,"Inari Medical, Inc.",NARI
ZTO,ZTO Express (Cayman) Inc.,ZTO
GRP-UN,Granite Real Estate Inc. Staple,GRP-UN
RHP,"Ryman Hospitality Properties, I",RHP
SWAV,"ShockWave Medical, Inc.",SWAV
CBRL,Cracker Barrel Old Country Stor,CBRL
CWK,Cushman & Wakefield plc,CWK
TMHC,Taylor Morrison Home Corporatio,TMHC
DIOD,Diodes Incorporated,DIOD
AMKR,"Amkor Technology, Inc.",AMKR
SEM,Select Medical Holdings Corpora,SEM
CDLX,"Cardlytics, Inc. Common Stock",CDLX
AY,Atlantica Sustainable Infrastru,AY
SR,Spire Inc.,SR
WWE,"World Wrestling Entertainment, ",WWE
AVNT,Avient Corporation,AVNT
SABR,Sabre Corporation,SABR
PSN,Parsons Corporation,PSN
RXT,"Rackspace Technology, Inc.",RXT
CNS,Cohen & Steers Inc,CNS
EQC,Equity,EQC
R,"Ryder System, Inc.",R
OVV,Ovintiv Inc. (DE),OVV
ESI,Element Solutions Inc.,ESI
BRFS,BRF S.A.,BRFS
VG,Vonage Holdings Corp.,VG
CPA,"Copa Holdings, S.A. Copa Holdin",CPA
TEO,Telecom Argentina SA,TEO
EXPI,"eXp World Holdings, Inc.",EXPI
MOMO,Hello Group Inc.,MOMO
DNP,"DNP Select Income Fund, Inc.",DNP
WTFC,Wintrust Financial Corporation,WTFC
BCO,Brinks Company (The),BCO
VNET,"VNET Group, Inc.",VNET
TGNA,TEGNA Inc,TGNA
SHAK,"Shake Shack, Inc.",SHAK
LCII,LCI Industries,LCII
VC,Visteon Corporation,VC
HOMB,"Home BancShares, Inc.",HOMB
APLS,"Apellis Pharmaceuticals, Inc.",APLS
NAD,Nuveen Quality Municipal Income,NAD
UMPQ,Umpqua Holdings Corporation,UMPQ
BE,Bloom Energy Corporation,BE
VIAV,Viavi Solutions Inc.,VIAV
ARNC,Arconic Corporation,ARNC
WCC,"WESCO International, Inc.",WCC
NKTR,Nektar Therapeutics,NKTR
AM,Antero Midstream Corporation,AM
FELE,"Franklin Electric Co., Inc.",FELE
ITRI,"Itron, Inc.",ITRI
MANT,ManTech International Corporati,MANT
FORM,"FormFactor, Inc.",FORM
BZUN,Baozun Inc.,BZUN
ADV,Advantage Solutions Inc.,ADV
GKOS,Glaukos Corporation,GKOS
BHF,"Brighthouse Financial, Inc.",BHF
AB,AllianceBernstein Holding L.P.,AB
DORM,"Dorman Products, Inc.",DORM
TTEC,"TTEC Holdings, Inc.",TTEC
SWTX,"SpringWorks Therapeutics, Inc.",SWTX
CWST,"Casella Waste Systems, Inc.",CWST
MDC,"M.D.C. Holdings, Inc.",MDC
SAFM,"Sanderson Farms, Inc.",SAFM
OFC,Corporate Office Properties Tru,OFC
PRLD,Prelude Therapeutics Incorporat,PRLD
IBP,"Installed Building Products, In",IBP
BOH,Bank of Hawaii Corporation,BOH
TRTN,Triton International Limited,TRTN
NOVA,Sunnova Energy International In,NOVA
WTM,White Mountains Insurance Group,WTM
AIT,Applied Industrial Technologies,AIT
BB,BlackBerry Limited,BB
PCH,PotlatchDeltic Corporation - Co,PCH
LAUR,"Laureate Education, Inc.",LAUR
AQUA,Evoqua Water Technologies Corp.,AQUA
SXT,Sensient Technologies Corporati,SXT
COHR,"Coherent, Inc.",COHR
NWE,NorthWestern Corporation,NWE
UNVR,Univar Solutions Inc.,UNVR
IFS,Intercorp Financial Services In,IFS
NHI,"National Health Investors, Inc.",NHI
BIPC,Brookfield Infrastructure Partn,BIPC
MCRB,"Seres Therapeutics, Inc.",MCRB
BLUE,"bluebird bio, Inc.",BLUE
ALE,"Allete, Inc.",ALE
CNO,"CNO Financial Group, Inc.",CNO
CDNA,"CareDx, Inc.",CDNA
GDOT,Green Dot Corporation,GDOT
JJSF,J & J Snack Foods Corp.,JJSF
OPCH,"Option Care Health, Inc.",OPCH
BVN,Buenaventura Mining Company Inc,BVN
PACW,PacWest Bancorp,PACW
LXP,LXP Industrial Trust,LXP
AGIO,"Agios Pharmaceuticals, Inc.",AGIO
ALKS,Alkermes plc,ALKS
AJRD,"Aerojet Rocketdyne Holdings, In",AJRD
MEOH,Methanex Corporation,MEOH
KEX,Kirby Corporation,KEX
ATCO,Atlas Corp.,ATCO
CNMD,CONMED Corporation,CNMD
APLE,"Apple Hospitality REIT, Inc.",APLE
SPB,"Spectrum Brands Holdings, Inc.",SPB
PACB,Pacific Biosciences of Californ,PACB
WERN,"Werner Enterprises, Inc.",WERN
FNB,F.N.B. Corporation,FNB
KMT,Kennametal Inc.,KMT
CRNC,Cerence Inc.,CRNC
PCRX,"Pacira BioSciences, Inc.",PCRX
MIC,Macquarie Infrastructure Holdin,MIC
MMSI,"Merit Medical Systems, Inc.",MMSI
AVT,"Avnet, Inc.",AVT
M,Macy's Inc,M
FHB,"First Hawaiian, Inc.",FHB
MTSI,MACOM Technology Solutions Hold,MTSI
IMAB,I-MAB,IMAB
ENR,"Energizer Holdings, Inc.",ENR
AEO,"American Eagle Outfitters, Inc.",AEO
URBN,"Urban Outfitters, Inc.",URBN
PTVE,Pactiv Evergreen Inc.,PTVE
WOR,"Worthington Industries, Inc.",WOR
VCYT,"Veracyte, Inc.",VCYT
GATX,GATX Corporation,GATX
FOCS,Focus Financial Partners Inc.,FOCS
AMN,AMN Healthcare Services Inc AMN,AMN
DQ,DAQO New Energy Corp.,DQ
CIXX,CI Financial Corp.,CIXX
BBU,Brookfield Business Partners L.,BBU
HMY,Harmony Gold Mining Company Lim,HMY
SCL,Stepan Company,SCL
PPBI,Pacific Premier Bancorp Inc,PPBI
GOLF,Acushnet Holdings Corp.,GOLF
LGIH,"LGI Homes, Inc.",LGIH
CCOI,"Cogent Communications Holdings,",CCOI
AWR,American States Water Company,AWR
SYNA,Synaptics Incorporated,SYNA
BOX,"Box, Inc.",BOX
WKHS,"Workhorse Group, Inc.",WKHS
VLDR,"Velodyne Lidar, Inc.",VLDR
LILA,Liberty Latin America Ltd.,LILA
AXSM,"Axsome Therapeutics, Inc.",AXSM
EXLS,"ExlService Holdings, Inc.",EXLS
BKU,"BankUnited, Inc.",BKU
CVBF,CVB Financial Corporation,CVBF
CORT,Corcept Therapeutics Incorporat,CORT
FCFS,"FirstCash Holdings, Inc.",FCFS
ROG,Rogers Corporation,ROG
TCBI,"Texas Capital Bancshares, Inc.",TCBI
NGVT,Ingevity Corporation,NGVT
HI,Hillenbrand Inc,HI
ONB,Old National Bancorp,ONB
AVIR,"Atea Pharmaceuticals, Inc.",AVIR
USM,United States Cellular Corporat,USM
GBT,"Global Blood Therapeutics, Inc.",GBT
NIU,Niu Technologies,NIU
HL,Hecla Mining Company,HL
FUL,H. B. Fuller Company,FUL
FHI,"Federated Hermes, Inc.",FHI
BLKB,"Blackbaud, Inc.",BLKB
PDCO,"Patterson Companies, Inc.",PDCO
KRTX,"Karuna Therapeutics, Inc.",KRTX
VSH,"Vishay Intertechnology, Inc.",VSH
EBC,"Eastern Bankshares, Inc.",EBC
AHCO,AdaptHealth Corp.,AHCO
NNI,"Nelnet, Inc.",NNI
BNR,Burning Rock Biotech Limited,BNR
IGT,International Game Technology,IGT
PJT,PJT Partners Inc.,PJT
JKS,JinkoSolar Holding Company Limi,JKS
OM,"Outset Medical, Inc.",OM
ALXO,ALX Oncology Holdings Inc.,ALXO
NUS,"Nu Skin Enterprises, Inc.",NUS
ACA,"Arcosa, Inc.",ACA
EVTC,"Evertec, Inc.",EVTC
ADNT,Adient plc,ADNT
BECN,"Beacon Roofing Supply, Inc.",BECN
CCU,"Compania Cervecerias Unidas, S.",CCU
PZZA,"Papa John's International, Inc.",PZZA
APG,APi Group Corporation,APG
MMYT,MakeMyTrip Limited,MMYT
WETG,WeTrade Group Inc.,WETG
ALGT,Allegiant Travel Company,ALGT
CWH,"Camping World Holdings, Inc.",CWH
ADCT,ADC Therapeutics SA,ADCT
FN,Fabrinet,FN
RRR,"Red Rock Resorts, Inc.",RRR
AVA,Avista Corporation,AVA
BBBY,Bed Bath & Beyond Inc.,BBBY
ESE,ESCO Technologies Inc.,ESE
OUT,OUTFRONT Media Inc.,OUT
CRON,Cronos Group Inc. Common Share,CRON
RVMD,"Revolution Medicines, Inc.",RVMD
AFYA,Afya Limited,AFYA
ABM,ABM Industries Incorporated,ABM
AGO,Assured Guaranty Ltd.,AGO
OPK,"Opko Health, Inc.",OPK
PGNY,"Progyny, Inc.",PGNY
BNL,"Broadstone Net Lease, Inc.",BNL
ACCD,"Accolade, Inc.",ACCD
SPT,"Sprout Social, Inc",SPT
MANU,Manchester,MANU
BRP,"BRP Group, Inc.",BRP
SHOO,"Steven Madden, Ltd.",SHOO
MGEE,MGE Energy Inc.,MGEE
CARG,"CarGurus, Inc.",CARG
VEON,VEON Ltd.,VEON
COKE,"Coca-Cola Consolidated, Inc.",COKE
EXG,Eaton Vance Tax-Managed Global ,EXG
MCY,Mercury General Corporation,MCY
CMC,Commercial Metals Company,CMC
CAR,"Avis Budget Group, Inc.",CAR
SSTK,"Shutterstock, Inc.",SSTK
FIBK,"First Interstate BancSystem, In",FIBK
MATX,"Matson, Inc.",MATX
SIX,Six Flags Entertainment Corpora,SIX
IBTX,"Independent Bank Group, Inc",IBTX
CWT,California Water Service Group,CWT
OSTK,"Overstock.com, Inc.",OSTK
AEL,American Equity Investment Life,AEL
MOG-A,Moog Inc.,MOG-A
KTOS,Kratos Defense & Security Solut,KTOS
UNIT,Uniti Group Inc.,UNIT
PEB,Pebblebrook Hotel Trust,PEB
NSA,National Storage Affiliates Tru,NSA
TWOU,"2U, Inc.",TWOU
LIVN,LivaNova PLC,LIVN
TSEM,Tower Semiconductor Ltd.,TSEM
TRN,"Trinity Industries, Inc.",TRN
PSMT,"PriceSmart, Inc.",PSMT
SONO,"Sonos, Inc.",SONO
NSIT,"Insight Enterprises, Inc.",NSIT
ESBA,"Empire State Realty OP, L.P. Se",ESBA
JELD,"JELD-WEN Holding, Inc.",JELD
X,United States Steel Corporation,X
WD,"Walker & Dunlop, Inc",WD
EQX,Equinox Gold Corp.,EQX
HWC,Hancock Whitney Corporation,HWC
ESRT,"Empire State Realty Trust, Inc.",ESRT
TARO,Taro Pharmaceutical Industries ,TARO
CELH,"Celsius Holdings, Inc.",CELH
ASB,Associated Banc-Corp,ASB
EPR,EPR Properties,EPR
DOOR,Masonite International Corporat,DOOR
HRMY,"Harmony Biosciences Holdings, I",HRMY
KTB,"Kontoor Brands, Inc.",KTB
GT,The Goodyear Tire & Rubber Comp,GT
COLB,"Columbia Banking System, Inc.",COLB
BSTZ,BlackRock Science and Technolog,BSTZ
SUN,Sunoco LP,SUN
SATS,EchoStar Corporation,SATS
PD,"PagerDuty, Inc.",PD
ISBC,"Investors Bancorp, Inc.",ISBC
SFM,"Sprouts Farmers Market, Inc.",SFM
PRMW,Primo Water Corporation,PRMW
DAN,Dana Incorporated,DAN
NUVA,"NuVasive, Inc.",NUVA
UTF,Cohen & Steers Infrastructure F,UTF
ABCB,Ameris Bancorp,ABCB
ARCE,Arco Platform Limited,ARCE
AUB,Atlantic Union Bankshares Corpo,AUB
HGV,Hilton Grand Vacations Inc.,HGV
CHX,ChampionX Corporation,CHX
VSAT,"ViaSat, Inc.",VSAT
DY,"Dycom Industries, Inc.",DY
BRC,Brady Corporation,BRC
RCM,R1 RCM Inc.,RCM
YELP,Yelp Inc.,YELP
OMAB,Grupo Aeroportuario del Centro ,OMAB
CBT,Cabot Corporation,CBT
XNCR,"Xencor, Inc.",XNCR
CIM,Chimera Investment Corporation,CIM
MTLS,Materialise NV,MTLS
MAX,"MediaAlpha, Inc.",MAX
KW,Kennedy-Wilson Holdings Inc.,KW
WWW,"Wolverine World Wide, Inc.",WWW
CVEO,Civeo Corporation (Canada),CVEO
ABG,Asbury Automotive Group Inc,ABG
SHO,"Sunstone Hotel Investors, Inc. ",SHO
GEF,Greif Inc.,GEF
BMI,"Badger Meter, Inc.",BMI
BUR,Burford Capital Limited,BUR
CATY,Cathay General Bancorp,CATY
COOP,Mr. Cooper Group Inc.,COOP
GBDC,"Golub Capital BDC, Inc.",GBDC
GNW,Genworth Financial Inc,GNW
TDC,Teradata Corporation,TDC
UTZ,Utz Brands Inc,UTZ
TPH,"Tri Pointe Homes, Inc.",TPH
B,"Barnes Group, Inc.",B
AMBA,"Ambarella, Inc.",AMBA
KAR,"KAR Auction Services, Inc",KAR
ITGR,Integer Holdings Corporation,ITGR
AZUL,Azul S.A.,AZUL
BEAM,Beam Therapeutics Inc.,BEAM
INDB,Independent Bank Corp.,INDB
SJI,"South Jersey Industries, Inc.",SJI
GHC,Graham Holdings Company,GHC
SMPL,The Simply Good Foods Company,SMPL
REPL,"Replimune Group, Inc.",REPL
NUV,"Nuveen Municipal Value Fund, In",NUV
CSQ,Calamos Strategic Total Return ,CSQ
SHEN,Shenandoah Telecommunications C,SHEN
EAT,"Brinker International, Inc.",EAT
AG,First Majestic Silver Corp.,AG
CMPR,Cimpress PLC,CMPR
EGO,Eldorado Gold Corporation,EGO
HP,"Helmerich & Payne, Inc.",HP
KYMR,"Kymera Therapeutics, Inc.",KYMR
FLR,Fluor Corporation,FLR
GPI,"Group 1 Automotive, Inc.",GPI
THS,"Treehouse Foods, Inc.",THS
AIN,Albany International Corporatio,AIN
REGI,"Renewable Energy Group, Inc.",REGI
LTHM,Livent Corporation,LTHM
CSIQ,Canadian Solar Inc.,CSIQ
IRBT,iRobot Corporation,IRBT
GGAL,Grupo Financiero Galicia S.A.,GGAL
CVLT,"Commvault Systems, Inc.",CVLT
SFNC,Simmons First National Corporat,SFNC
HTH,Hilltop Holdings Inc.,HTH
STRA,"Strategic Education, Inc.",STRA
UCBI,"United Community Banks, Inc.",UCBI
SPXC,"SPX Technologies, Inc.",SPXC
PLXS,Plexus Corp.,PLXS
REZI,"Resideo Technologies, Inc.",REZI
PGRE,"Paramount Group, Inc.",PGRE
CNX,CNX Resources Corporation,CNX
COMM,"CommScope Holding Company, Inc.",COMM
YEXT,"Yext, Inc.",YEXT
ROCK,"Gibraltar Industries, Inc.",ROCK
FUN,"Cedar Fair, L.P.",FUN
FSK,FS KKR Capital Corp.,FSK
JACK,Jack In The Box Inc.,JACK
TEX,Terex Corporation,TEX
MC,Moelis & Company,MC
SUM,"Summit Materials, Inc.",SUM
SFBS,"ServisFirst Bancshares, Inc.",SFBS
KFY,Korn Ferry,KFY
BCAT,,BCAT
NSTG,"NanoString Technologies, Inc.",NSTG
SEAS,"SeaWorld Entertainment, Inc.",SEAS
AMRC,"Ameresco, Inc.",AMRC
CMP,Compass Minerals Intl Inc,CMP
ITCI,Intra-Cellular Therapies Inc.,ITCI
KURA,"Kura Oncology, Inc.",KURA
MAIN,Main Street Capital Corporation,MAIN
FCPT,"Four Corners Property Trust, In",FCPT
SANM,Sanmina Corporation,SANM
CENT,Central Garden & Pet Company,CENT
EPRT,Essential Properties Realty Tru,EPRT
FULT,Fulton Financial Corporation,FULT
TRQ,Turquoise Hill Resources Ltd.,TRQ
ALVR,"AlloVir, Inc.",ALVR
QURE,uniQure N.V.,QURE
SAVE,"Spirit Airlines, Inc.",SAVE
RUSHA,"Rush Enterprises, Inc.",RUSHA
RLJ,RLJ Lodging Trust,RLJ
TR,"Tootsie Roll Industries, Inc.",TR
FWRD,Forward Air Corporation,FWRD
MED,MEDIFAST INC,MED
SILK,"Silk Road Medical, Inc.",SILK
MDRX,Allscripts Healthcare Solutions,MDRX
IBOC,International Bancshares Corpor,IBOC
MXL,"MaxLinear, Inc",MXL
ONTO,Onto Innovation Inc.,ONTO
FRHC,Freedom Holding Corp.,FRHC
SWN,Southwestern Energy Company,SWN
PSEC,Prospect Capital Corporation,PSEC
TDS,"Telephone and Data Systems, Inc",TDS
IBA,"Industrias Bachoco, S.A.B. de C",IBA
MSTR,MicroStrategy Incorporated,MSTR
SRNE,"Sorrento Therapeutics, Inc.",SRNE
AVAV,"AeroVironment, Inc.",AVAV
MTX,Minerals Technologies Inc.,MTX
EAF,GrafTech International Ltd.,EAF
AVNS,"Avanos Medical, Inc.",AVNS
EGHT,8x8 Inc,EGHT
SNBR,Sleep Number Corporation,SNBR
LGF-A,Lions Gate Entertainment Corpor,LGF-A
IOSP,Innospec Inc.,IOSP
SITC,SITE Centers Corp.,SITC
SBGI,"Sinclair Broadcast Group, Inc.",SBGI
WRE,Washington Real Estate Investme,WRE
AX,"Axos Financial, Inc.",AX
JMIA,Jumia Technologies AG,JMIA
PDM,"Piedmont Office Realty Trust, I",PDM
VRRM,Verra Mobility Corporation,VRRM
SKYW,"SkyWest, Inc.",SKYW
XPER,Xperi Holding Corporation,XPER
NOAH,Noah Holdings Limited,NOAH
BIG,"Big Lots, Inc.",BIG
WSFS,WSFS Financial Corporation,WSFS
WSBC,"WesBanco, Inc.",WSBC
SVC,Service Properties Trust - Shar,SVC
NAVI,Navient Corporation,NAVI
NMIH,NMI Holdings Inc,NMIH
EHTH,"eHealth, Inc.",EHTH
ATRC,"AtriCure, Inc.",ATRC
FSS,Federal Signal Corporation,FSS
OI,"O-I Glass, Inc.",OI
RCKT,"Rocket Pharmaceuticals, Inc.",RCKT
EPC,Edgewell Personal Care Company,EPC
CALM,"Cal-Maine Foods, Inc.",CALM
NTLA,"Intellia Therapeutics, Inc.",NTLA
ADX,Adams Diversified Equity Fund I,ADX
ZYME,Zymeworks Inc.,ZYME
SUMO,"Sumo Logic, Inc.",SUMO
CDE,"Coeur Mining, Inc.",CDE
YPF,YPF Sociedad Anonima,YPF
JOE,St. Joe Company (The),JOE
MWA,MUELLER WATER PRODUCTS,MWA
INT,World Fuel Services Corporation,INT
INST,"Instructure Holdings, Inc.",INST
HUBG,"Hub Group, Inc.",HUBG
IRWD,"Ironwood Pharmaceuticals, Inc.",IRWD
PRPL,"Purple Innovation, Inc.",PRPL
MSGE,Madison Square Garden Entertain,MSGE
INO,"Inovio Pharmaceuticals, Inc.",INO
MLI,"Mueller Industries, Inc.",MLI
JPS,Nuveen Preferred & Income Secur,JPS
CYRX,"CryoPort, Inc.",CYRX
IGMS,"IGM Biosciences, Inc.",IGMS
KLIC,"Kulicke and Soffa Industries, I",KLIC
PLMR,"Palomar Holdings, Inc.",PLMR
RCII,Rent-A-Center Inc.,RCII
SJW,SJW Group,SJW
PRAA,"PRA Group, Inc.",PRAA
FBC,"Flagstar Bancorp, Inc.",FBC
AXNX,"Axonics, Inc.",AXNX
RRC,Range Resources Corporation,RRC
GB,Global Blue Group Holding AG,GB
MTOR,"Meritor, Inc.",MTOR
CTRE,"CareTrust REIT, Inc.",CTRE
ETY,Eaton Vance Tax-Managed Diversi,ETY
WAFD,"Washington Federal, Inc.",WAFD
BDN,Brandywine Realty Trust,BDN
PRO,"PROS Holdings, Inc.",PRO
ZNTL,"Zentalis Pharmaceuticals, Inc.",ZNTL
IDCC,"InterDigital, Inc.",IDCC
OLMA,"Olema Pharmaceuticals, Inc.",OLMA
LZB,La-Z-Boy Incorporated,LZB
KRON,"Kronos Bio, Inc.",KRON
CPK,Chesapeake Utilities Corporatio,CPK
CADE,Cadence Bank,CADE
BMA,Banco Macro S.A.,BMA
QFIN,"360 DigiTech, Inc.",QFIN
PBH,Prestige Consumer Healthcare In,PBH
FIX,"Comfort Systems USA, Inc.",FIX
SKY,Skyline Champion Corporation,SKY
WHD,"Cactus, Inc. Class A Common Sto",WHD
CVCO,"Cavco Industries, Inc.",CVCO
BANF,BancFirst Corporation,BANF
RMBS,"Rambus, Inc.",RMBS
LOB,"Live Oak Bancshares, Inc.",LOB
PRGS,Progress Software Corporation,PRGS
RNST,Renasant Corporation,RNST
FRME,First Merchants Corporation,FRME
DEA,"Easterly Government Properties,",DEA
PHR,"Phreesia, Inc.",PHR
WW,"WW International, Inc.",WW
PCVX,"Vaxcyte, Inc.",PCVX
ATSG,"Air Transport Services Group, I",ATSG
OR,Osisko Gold Royalties Ltd,OR
GSBD,"Goldman Sachs BDC, Inc.",GSBD
BTT,BlackRock Municipal 2030 Target,BTT
TAC,TransAlta Corporation,TAC
ENLC,"EnLink Midstream, LLC",ENLC
MDGL,"Madrigal Pharmaceuticals, Inc.",MDGL
TWNK,"Hostess Brands, Inc.",TWNK
ELY,Callaway Golf Company,ELY
CFFN,"Capitol Federal Financial, Inc.",CFFN
AMRN,Amarin Corporation plc,AMRN
PING,Ping Identity Holding Corp.,PING
EVA,Enviva Inc.,EVA
EDIT,"Editas Medicine, Inc.",EDIT
BCC,"Boise Cascade, L.L.C.",BCC
AAT,"American Assets Trust, Inc.",AAT
MYOV,Myovant Sciences Ltd.,MYOV
GCP,GCP Applied Technologies Inc.,GCP
SAH,"Sonic Automotive, Inc.",SAH
NNOX,NANO-X IMAGING LTD,NNOX
FBP,First BanCorp. New,FBP
NVMI,Nova Ltd.,NVMI
VGR,Vector Group Ltd.,VGR
YMAB,"Y-mAbs Therapeutics, Inc.",YMAB
ATRA,"Atara Biotherapeutics, Inc.",ATRA
TUP,Tupperware Brands Corporation,TUP
AMK,"AssetMark Financial Holdings, I",AMK
HMN,Horace Mann Educators Corporati,HMN
AKO-A,Embotelladora Andina S.A.,AKO-A
THRM,Gentherm Inc,THRM
TROX,Tronox Holdings plc,TROX
CNK,Cinemark Holdings Inc Cinemark ,CNK
OMI,"Owens & Minor, Inc.",OMI
FTAI,Fortress Transportation and Inf,FTAI
TWO,Two Harbors Investment Corp,TWO
HCSG,"Healthcare Services Group, Inc.",HCSG
BGS,"B&G Foods, Inc. B&G Foods, Inc.",BGS
UTG,53270,UTG
ATI,ATI Inc.,ATI
MD,"Pediatrix Medical Group, Inc.",MD
MAXR,Maxar Technologies Inc.,MAXR
AUPH,Aurinia Pharmaceuticals Inc,AUPH
FMTX,"Forma Therapeutics Holdings, In",FMTX
HRI,Herc Holdings Inc.,HRI
WGO,"Winnebago Industries, Inc.",WGO
HLG,Hailiang Education Group Inc.,HLG
DSL,DoubleLine Income Solutions Fun,DSL
PRK,Park National Corporation,PRK
AMWD,American Woodmark Corporation,AMWD
IPAR,"Inter Parfums, Inc.",IPAR
PMT,PennyMac Mortgage Investment Tr,PMT
PDCE,"PDC Energy, Inc.",PDCE
CSTM,Constellium SE,CSTM
LUNG,Pulmonx Corporation,LUNG
HRTX,"Heron Therapeutics, Inc.",HRTX
OTTR,Otter Tail Corporation,OTTR
PIPR,Piper Sandler Companies,PIPR
NTB,Bank of N.T. Butterfield & Son ,NTB
FFBC,First Financial Bancorp.,FFBC
BEAT,"Heartbeam, Inc.",BEAT
CRVL,CorVel Corp.,CRVL
CSWI,"CSW Industrials, Inc.",CSWI
GTN,"Gray Television, Inc.",GTN
BDC,Belden Inc,BDC
MSC,Studio City International Holdi,MSC
CERE,"Cerevel Therapeutics Holdings, ",CERE
ABR,Arbor Realty Trust,ABR
CAKE,The Cheesecake Factory Incorpor,CAKE
CLBK,"Columbia Financial, Inc.",CLBK
TRMK,Trustmark Corporation,TRMK
NTCT,"NetScout Systems, Inc.",NTCT
EVT,Eaton Vance Tax Advantaged Divi,EVT
EURN,Euronav NV,EURN
CRTX,"Cortexyme, Inc.",CRTX
AHL-PC,Aspen Insurance Holdings Limite,AHL-PC
MFA,"MFA Financial, Inc.",MFA
HNI,HNI Corporation,HNI
ATKR,Atkore Inc.,ATKR
KROS,"Keros Therapeutics, Inc.",KROS
ALG,"Alamo Group, Inc.",ALG
SIM,"Grupo Simec, S.A.B. de C.V.",SIM
KRO,Kronos Worldwide Inc,KRO
MRSN,"Mersana Therapeutics, Inc.",MRSN
NGM,"NGM Biopharmaceuticals, Inc.",NGM
SPNS,Sapiens International Corporati,SPNS
RVNC,"Revance Therapeutics, Inc.",RVNC
VNOM,Viper Energy Partners LP,VNOM
PDI,PIMCO Dynamic Income Fund,PDI
IAG,Iamgold Corporation,IAG
MGNI,"Magnite, Inc.",MGNI
ROIC,Retail Opportunity Investments ,ROIC
RQI,Cohen & Steers Quality Income R,RQI
FCEL,"FuelCell Energy, Inc.",FCEL
HLIO,"Helios Technologies, Inc.",HLIO
RCUS,"Arcus Biosciences, Inc.",RCUS
GAB,"Gabelli Equity Trust, Inc. (The",GAB
RPAY,Repay Holdings Corporation,RPAY
USNA,"USANA Health Sciences, Inc.",USNA
MRTN,"Marten Transport, Ltd.",MRTN
GOL,Gol Linhas Aereas Inteligentes ,GOL
MGRC,McGrath RentCorp,MGRC
WABC,Westamerica Bancorporation,WABC
SMCI,"Super Micro Computer, Inc.",SMCI
BANR,Banner Corporation,BANR
PAGP,"Plains GP Holdings, L.P.",PAGP
UE,Urban Edge Properties,UE
XHR,"Xenia Hotels & Resorts, Inc.",XHR
KN,Knowles Corporation,KN
FBK,FB Financial Corporation,FBK
HTLD,"Heartland Express, Inc.",HTLD
PRFT,"Perficient, Inc.",PRFT
ODP,The ODP Corporation,ODP
OSIS,"OSI Systems, Inc.",OSIS
FLWS,"1-800-FLOWERS.COM, Inc.",FLWS
SMMT,Summit Therapeutics Inc.,SMMT
ARI,Apollo Commercial Real Estate F,ARI
BSM,"Black Stone Minerals, L.P.",BSM
KAI,Kadant Inc,KAI
INFN,Infinera Corporation,INFN
BLMN,"Bloomin' Brands, Inc.",BLMN
BDJ,Blackrock Enhanced Equity Divid,BDJ
RVT,"Royce Value Trust, Inc.",RVT
ADUS,Addus HomeCare Corporation,ADUS
MGY,Magnolia Oil & Gas Corporation,MGY
DBC,Invesco DB Commodity Index Trac,DBC
HBM,Hudbay Minerals Inc.,HBM
NWBI,"Northwest Bancshares, Inc.",NWBI
MUR,Murphy Oil Corporation,MUR
SIG,Signet Jewelers Limited,SIG
AAWW,Atlas Air Worldwide Holdings,AAWW
GNL,"Global Net Lease, Inc.",GNL
FUBO,fuboTV Inc.,FUBO
GBIO,Generation Bio Co.,GBIO
TSE,Trinseo PLC,TSE
EB,"Eventbrite, Inc.",EB
HTGC,"Hercules Capital, Inc.",HTGC
CALX,"Calix, Inc",CALX
PSLV,Sprott Physical Silver Trust ET,PSLV
